user_id,signup_date,country,device,acquisition_channel,engagement_segment,engagement_propensity,first_week_sessions,used_workout_plan_first_month,converted_subscriber,plan_type,revenue_usd
U01578,2025-12-26,IN,Android,App Store Browse,Casual,0.291,10,1,0,Free,0.0
U01579,2025-08-21,IN,iOS,Organic Search,Casual,0.176,10,1,0,Free,0.0
U01580,2025-11-19,US,iOS,App Store Browse,Power,0.804,19,1,0,Free,0.0
U01581,2025-09-24,IN,iOS,Influencer,Power,0.752,15,1,0,Free,0.0
U01582,2025-09-09,AU,Android,Influencer,Power,0.777,18,1,0,Free,0.0
U01583,2025-11-03,US,Android,Referral,Casual,0.319,7,1,0,Free,0.0
U01584,2025-10-16,CA,iOS,Organic Search,Casual,0.282,11,1,0,Free,0.0
U01585,2025-11-25,US,Android,Paid Search,Casual,0.318,10,1,0,Free,0.0
U01586,2025-09-28,IN,Android,Referral,Casual,0.27,7,1,1,Monthly,9.99
U01587,2025-12-30,US,iOS,Referral,Regular,0.574,13,1,0,Free,0.0
U01588,2025-08-15,UK,Android,Organic Search,Casual,0.143,8,1,0,Free,0.0
U01589,2026-01-06,US,iOS,Organic Search,Casual,0.231,6,0,0,Free,0.0
U01590,2025-08-06,US,Web,Paid Social,Casual,0.237,8,1,0,Free,0.0
U01591,2025-12-14,DE,iOS,Paid Social,Casual,0.323,9,1,0,Free,0.0
U01592,2025-10-03,US,iOS,Paid Search,Regular,0.52,9,1,1,Monthly,9.99
U01593,2025-10-10,AU,iOS,Influencer,Regular,0.566,14,1,0,Free,0.0
U01594,2025-08-04,DE,iOS,Referral,Casual,0.264,3,1,1,Monthly,9.99
U01595,2025-12-08,AU,Android,Paid Search,Casual,0.319,13,1,0,Free,0.0
U01596,2025-08-31,US,Android,Organic Search,Casual,0.242,7,1,0,Free,0.0
U01597,2025-11-30,IN,iOS,Paid Social,Casual,0.3,18,1,0,Free,0.0
U01598,2025-12-12,US,Android,Paid Social,Power,0.698,16,1,1,Monthly,9.99
U01599,2026-01-03,US,Android,Organic Search,Regular,0.453,15,1,1,Monthly,7.99
U01600,2025-12-09,AU,Android,Organic Search,Casual,0.113,7,0,0,Free,0.0
U01601,2025-09-25,UK,Android,Paid Social,Regular,0.597,14,0,0,Free,0.0
U01602,2025-12-14,US,iOS,Organic Search,Casual,0.29,6,1,0,Free,0.0
U01603,2025-12-30,US,iOS,Paid Search,Casual,0.304,7,1,1,Monthly,7.99
U01604,2025-09-28,IN,Android,Organic Search,Casual,0.209,12,1,1,Monthly,9.99
U01605,2025-08-23,UK,Android,Organic Search,Casual,0.216,7,1,0,Free,0.0
U01606,2026-01-11,US,Android,Organic Search,Casual,0.243,9,1,0,Free,0.0
U01607,2025-08-28,AU,Android,Paid Search,Regular,0.637,18,1,0,Free,0.0
U01608,2025-11-18,US,iOS,Paid Search,Power,0.902,22,1,0,Free,0.0
U01609,2025-09-13,US,Android,Paid Social,Casual,0.298,8,0,0,Free,0.0
U01610,2025-08-24,UK,iOS,Organic Search,Regular,0.57,22,1,1,Monthly,9.99
U01611,2025-12-21,DE,iOS,App Store Browse,Casual,0.33,6,1,0,Free,0.0
U01612,2025-08-27,US,iOS,Paid Search,Casual,0.235,4,1,0,Free,0.0
U01613,2025-12-02,US,iOS,Paid Search,Casual,0.227,2,0,0,Free,0.0
U01614,2025-12-06,US,Web,Paid Search,Casual,0.242,12,1,0,Free,0.0
U01615,2025-08-12,AU,iOS,Influencer,Casual,0.191,5,0,0,Free,0.0
U01616,2025-09-01,US,Android,Influencer,Power,0.789,9,1,1,Monthly,7.99
U01617,2025-12-25,US,Android,Paid Social,Regular,0.483,10,1,0,Free,0.0
U01618,2025-11-02,DE,Android,Referral,Casual,0.312,4,1,0,Free,0.0
U01619,2025-08-23,US,Web,Organic Search,Regular,0.583,13,1,0,Free,0.0
U01620,2026-01-30,CA,iOS,Paid Search,Casual,0.336,12,1,0,Free,0.0
U01621,2025-09-18,US,iOS,Paid Social,Regular,0.452,17,1,0,Free,0.0
U01622,2025-08-01,IN,iOS,Organic Search,Casual,0.364,12,1,0,Free,0.0
U01623,2026-01-18,US,iOS,App Store Browse,Casual,0.156,2,1,0,Free,0.0
U01624,2025-08-04,US,Android,Influencer,Regular,0.478,7,1,0,Free,0.0
U01625,2025-11-10,US,iOS,Paid Social,Casual,0.213,8,0,0,Free,0.0
U01626,2026-01-30,IN,iOS,App Store Browse,Casual,0.328,13,1,1,Monthly,12.99
U01627,2025-11-15,IN,iOS,Paid Social,Casual,0.264,6,1,0,Free,0.0
U01628,2025-11-16,US,Android,Paid Social,Casual,0.235,8,1,0,Free,0.0
U01629,2025-10-11,US,Android,Influencer,Casual,0.202,8,1,0,Free,0.0
U01630,2025-08-24,AU,iOS,Paid Social,Casual,0.167,10,1,0,Free,0.0
U01631,2025-11-14,US,Android,Paid Social,Regular,0.618,13,1,0,Free,0.0
U01632,2026-01-13,US,Android,Paid Search,Casual,0.298,6,1,0,Free,0.0
U01633,2025-08-17,CA,Android,Organic Search,Casual,0.331,10,1,0,Free,0.0
U01634,2026-01-09,US,iOS,Paid Social,Casual,0.274,7,1,0,Free,0.0
U01635,2025-10-16,US,Android,Paid Social,Regular,0.391,11,1,0,Free,0.0
U01636,2025-11-07,US,iOS,Paid Search,Regular,0.475,11,1,0,Free,0.0
U01637,2025-08-31,US,iOS,Organic Search,Casual,0.278,7,1,0,Free,0.0
U01638,2025-11-23,US,Android,Organic Search,Casual,0.228,13,1,1,Monthly,12.99
U01639,2025-09-03,UK,Android,Referral,Casual,0.216,11,1,0,Free,0.0
U01640,2025-09-20,CA,iOS,Organic Search,Casual,0.184,11,1,0,Free,0.0
U01641,2025-12-11,US,Android,Paid Social,Casual,0.307,11,1,0,Free,0.0
U01642,2025-08-10,IN,iOS,Referral,Casual,0.277,12,1,0,Free,0.0
U01643,2025-10-22,US,Android,Referral,Regular,0.58,5,1,0,Free,0.0
U01644,2025-11-18,IN,Web,Organic Search,Casual,0.212,6,0,0,Free,0.0
U01645,2025-08-25,US,Android,Influencer,Regular,0.561,26,1,1,Monthly,9.99
U01646,2025-09-24,IN,Android,Referral,Casual,0.17,6,1,1,Monthly,12.99
U01647,2025-10-03,US,Android,Paid Social,Casual,0.242,5,1,0,Free,0.0
U01648,2025-12-01,US,Android,Referral,Regular,0.398,11,1,0,Free,0.0
U01649,2026-01-27,US,Android,Referral,Regular,0.456,20,1,0,Free,0.0
U01650,2026-01-01,US,Android,Paid Search,Casual,0.231,14,1,1,Monthly,7.99
U01651,2025-09-04,US,iOS,Paid Search,Regular,0.693,16,1,0,Free,0.0
U01652,2025-08-04,UK,Android,Referral,Casual,0.142,11,1,1,Monthly,9.99
U01653,2025-08-10,IN,iOS,App Store Browse,Casual,0.175,3,0,0,Free,0.0
U01654,2025-11-18,US,Web,Paid Search,Regular,0.563,10,1,0,Free,0.0
U01655,2025-08-29,AU,iOS,Influencer,Regular,0.656,17,1,0,Free,0.0
U01656,2025-09-12,IN,iOS,Referral,Casual,0.262,5,1,0,Free,0.0
U01657,2026-01-03,AU,Android,Influencer,Power,0.842,13,1,0,Free,0.0
U01658,2026-01-08,UK,iOS,App Store Browse,Regular,0.53,21,1,1,Monthly,9.99
U01659,2026-01-02,UK,iOS,Organic Search,Casual,0.219,7,0,0,Free,0.0
U01660,2025-09-16,US,Android,Organic Search,Casual,0.255,4,0,0,Free,0.0
U01661,2025-11-23,UK,iOS,Paid Search,Casual,0.211,8,1,0,Free,0.0
U01662,2025-11-21,AU,iOS,Paid Social,Casual,0.293,16,1,0,Free,0.0
U01663,2025-09-04,US,Android,Paid Search,Regular,0.454,16,1,0,Free,0.0
U01664,2025-11-10,US,iOS,Referral,Casual,0.303,10,1,0,Free,0.0
U01665,2025-11-05,US,iOS,App Store Browse,Regular,0.552,16,1,0,Free,0.0
U01666,2025-10-12,DE,iOS,Paid Social,Casual,0.237,8,1,0,Free,0.0
U01667,2025-12-17,US,iOS,Referral,Regular,0.451,6,1,0,Free,0.0
U01668,2025-12-03,UK,iOS,Organic Search,Regular,0.491,17,1,0,Free,0.0
U01669,2025-11-07,IN,iOS,Paid Search,Regular,0.622,11,0,0,Free,0.0
U01670,2025-12-12,DE,Android,Organic Search,Regular,0.537,15,1,0,Free,0.0
U01671,2025-12-19,US,Android,Paid Search,Regular,0.567,14,1,1,Monthly,9.99
U01672,2025-11-13,IN,iOS,Paid Search,Casual,0.197,7,1,0,Free,0.0
U01673,2025-09-19,AU,iOS,Referral,Regular,0.548,11,1,0,Free,0.0
U01674,2025-12-18,US,Android,Paid Search,Power,0.718,16,1,0,Free,0.0
U01675,2025-12-11,IN,Android,Paid Social,Casual,0.256,9,1,0,Free,0.0
U01676,2026-01-28,US,iOS,Organic Search,Casual,0.272,16,1,1,Monthly,7.99
U01677,2025-08-28,UK,iOS,Organic Search,Power,0.819,10,1,0,Free,0.0
U01678,2025-10-17,US,iOS,App Store Browse,Casual,0.196,5,1,1,Monthly,9.99
U01679,2026-01-18,US,Android,App Store Browse,Casual,0.229,9,1,0,Free,0.0
U01680,2025-11-03,US,Web,Paid Social,Casual,0.282,10,1,0,Free,0.0
U01681,2026-01-21,US,Web,Organic Search,Casual,0.237,8,1,0,Free,0.0
U01682,2025-08-03,US,iOS,Paid Social,Casual,0.233,10,1,0,Free,0.0
U01683,2025-08-07,UK,iOS,Referral,Casual,0.364,10,1,0,Free,0.0
U01684,2025-12-25,US,iOS,Paid Social,Power,0.743,15,1,0,Free,0.0
U01685,2025-10-05,US,iOS,Organic Search,Casual,0.315,14,1,0,Free,0.0
U01686,2025-11-04,UK,iOS,Paid Social,Casual,0.181,7,1,0,Free,0.0
U01687,2025-10-18,UK,Android,Organic Search,Regular,0.589,20,1,1,Monthly,9.99
U01688,2025-10-15,US,iOS,Paid Social,Regular,0.592,13,1,1,Monthly,9.99
U01689,2026-01-20,DE,Web,Organic Search,Casual,0.219,7,1,0,Free,0.0
U01690,2025-08-18,US,iOS,Paid Search,Casual,0.177,4,1,1,Monthly,9.99
U01691,2025-12-21,IN,iOS,Paid Search,Regular,0.432,19,1,0,Free,0.0
U01692,2026-01-11,US,Android,Organic Search,Regular,0.513,15,1,0,Free,0.0
U01693,2025-11-29,IN,Android,Paid Search,Casual,0.282,9,1,1,Monthly,7.99
U01694,2025-10-12,DE,iOS,Paid Social,Casual,0.185,9,1,0,Free,0.0
U01695,2025-08-30,IN,Android,Referral,Regular,0.556,17,1,1,Monthly,12.99
U01696,2025-12-04,CA,iOS,App Store Browse,Regular,0.461,9,1,0,Free,0.0
U01697,2025-10-26,CA,iOS,Organic Search,Casual,0.236,6,1,0,Free,0.0
U01698,2025-08-28,US,iOS,Influencer,Regular,0.481,14,1,1,Monthly,9.99
U01699,2025-10-06,UK,iOS,Referral,Regular,0.545,13,1,1,Monthly,7.99
U01700,2026-01-24,IN,Android,Referral,Regular,0.52,17,1,0,Free,0.0
U01701,2025-09-18,DE,iOS,Paid Social,Regular,0.479,17,1,0,Free,0.0
U01702,2025-09-02,US,Android,Paid Social,Regular,0.51,8,1,0,Free,0.0
U01703,2025-12-04,US,Android,Organic Search,Casual,0.194,13,1,0,Free,0.0
U01704,2025-09-06,CA,iOS,App Store Browse,Casual,0.171,10,1,0,Free,0.0
U01705,2026-01-17,US,iOS,Paid Search,Regular,0.615,18,1,1,Monthly,7.99
U01706,2026-01-06,US,iOS,Paid Social,Casual,0.228,9,0,0,Free,0.0
U01707,2026-01-28,US,Android,Paid Search,Casual,0.118,11,1,1,Monthly,9.99
U01708,2026-01-15,IN,Android,Organic Search,Casual,0.213,7,1,0,Free,0.0
U01709,2025-09-14,US,Android,Organic Search,Regular,0.605,12,0,0,Free,0.0
U01710,2025-09-09,US,iOS,Paid Search,Regular,0.504,9,1,1,Monthly,9.99
U01711,2025-10-03,US,iOS,Paid Search,Casual,0.34,8,1,0,Free,0.0
U01712,2025-10-26,AU,Android,Referral,Casual,0.199,4,0,0,Free,0.0
U01713,2026-01-09,UK,iOS,Paid Search,Casual,0.28,7,1,0,Free,0.0
U01714,2025-12-13,US,Android,Paid Search,Power,0.862,17,1,1,Annual,99.99
U01715,2025-11-27,US,iOS,Influencer,Regular,0.577,21,1,0,Free,0.0
U01716,2026-01-09,CA,iOS,Organic Search,Casual,0.168,6,1,1,Monthly,7.99
U01717,2025-11-27,US,Android,Referral,Casual,0.193,7,0,0,Free,0.0
U01718,2025-10-09,CA,Android,Referral,Regular,0.62,11,1,0,Free,0.0
U01719,2025-10-15,US,Android,Organic Search,Casual,0.202,9,1,0,Free,0.0
U01720,2025-11-04,AU,iOS,Organic Search,Power,0.859,19,1,1,Annual,99.99
U01721,2025-08-17,US,Web,Organic Search,Casual,0.224,6,1,0,Free,0.0
U01722,2025-12-15,UK,Android,Organic Search,Casual,0.258,7,1,0,Free,0.0
U01723,2025-11-29,US,Android,Paid Search,Casual,0.167,8,1,1,Monthly,7.99
U01724,2025-12-13,DE,Android,Organic Search,Casual,0.214,10,1,0,Free,0.0
U01725,2025-11-07,DE,Android,Paid Search,Casual,0.197,8,0,0,Free,0.0
U01726,2025-12-23,IN,Android,Organic Search,Regular,0.564,8,1,0,Free,0.0
U01727,2026-01-22,US,iOS,Organic Search,Casual,0.256,6,1,0,Free,0.0
U01728,2025-11-13,US,iOS,Paid Social,Casual,0.278,7,1,1,Monthly,9.99
U01729,2025-10-21,IN,Android,Organic Search,Regular,0.521,15,1,0,Free,0.0
U01730,2025-08-20,IN,iOS,App Store Browse,Regular,0.494,9,1,1,Monthly,9.99
U01731,2025-12-22,US,iOS,Paid Social,Casual,0.261,8,1,0,Free,0.0
U01732,2026-01-14,US,Android,Organic Search,Casual,0.188,8,1,1,Monthly,7.99
U01733,2025-12-07,US,iOS,Organic Search,Casual,0.315,9,1,0,Free,0.0
U01734,2026-01-07,IN,Android,Paid Social,Casual,0.243,8,1,0,Free,0.0
U01735,2026-01-06,UK,Android,Paid Search,Regular,0.53,12,1,0,Free,0.0
U01736,2025-12-25,UK,iOS,Referral,Casual,0.278,16,1,0,Free,0.0
U01737,2025-11-01,UK,Android,Paid Social,Casual,0.245,6,0,0,Free,0.0
U01738,2025-08-19,US,iOS,Paid Search,Regular,0.451,13,1,1,Monthly,9.99
U01739,2025-08-01,US,Android,Paid Social,Casual,0.186,6,1,0,Free,0.0
U01740,2025-09-07,US,Android,Influencer,Casual,0.313,12,1,0,Free,0.0
U01741,2025-10-19,IN,iOS,Paid Search,Casual,0.255,13,1,0,Free,0.0
U01742,2025-12-15,US,iOS,Paid Social,Power,0.699,13,1,0,Free,0.0
U01743,2025-10-23,US,iOS,Referral,Regular,0.571,11,1,0,Free,0.0
U01744,2025-08-05,US,iOS,Influencer,Casual,0.216,6,1,0,Free,0.0
U01745,2025-09-08,US,iOS,Paid Social,Regular,0.498,15,1,0,Free,0.0
U01746,2026-01-28,CA,Web,App Store Browse,Casual,0.181,6,1,0,Free,0.0
U01747,2026-01-29,US,iOS,Influencer,Casual,0.31,12,1,0,Free,0.0
U01748,2025-10-09,US,Android,Organic Search,Casual,0.132,9,1,0,Free,0.0
U01749,2025-12-27,IN,iOS,Referral,Casual,0.2,5,1,0,Free,0.0
U01750,2025-12-11,US,Web,Paid Search,Casual,0.257,6,1,0,Free,0.0
U01751,2026-01-19,US,iOS,Paid Search,Power,0.895,20,1,0,Free,0.0
U01752,2026-01-11,US,iOS,Paid Search,Casual,0.283,4,1,0,Free,0.0
U01753,2025-11-24,IN,Android,Influencer,Regular,0.499,20,0,0,Free,0.0
U01754,2025-10-12,US,iOS,Paid Search,Regular,0.642,12,1,0,Free,0.0
U01755,2025-11-24,IN,Android,Paid Search,Casual,0.169,5,1,0,Free,0.0
U01756,2025-09-28,DE,iOS,Organic Search,Casual,0.266,14,1,1,Monthly,9.99
U01757,2025-10-04,UK,Android,Paid Social,Casual,0.279,13,1,0,Free,0.0
U01758,2025-11-21,US,Android,App Store Browse,Casual,0.197,12,1,0,Free,0.0
U01759,2025-11-14,IN,Android,Referral,Casual,0.292,13,1,1,Monthly,7.99
U01760,2025-11-15,US,iOS,Organic Search,Power,0.769,22,1,0,Free,0.0
U01761,2025-10-10,US,iOS,Influencer,Regular,0.592,19,1,0,Free,0.0
U01762,2025-10-15,US,iOS,Influencer,Casual,0.14,2,0,0,Free,0.0
U01763,2025-08-02,US,iOS,Paid Search,Casual,0.27,9,1,1,Monthly,9.99
U01764,2025-11-19,US,iOS,Organic Search,Casual,0.225,5,1,0,Free,0.0
U01765,2025-11-14,US,Web,Paid Search,Power,0.869,12,1,1,Monthly,12.99
U01766,2026-01-20,US,Android,Organic Search,Casual,0.247,8,1,1,Monthly,9.99
U01767,2025-11-01,US,Android,Paid Social,Casual,0.325,5,0,0,Free,0.0
U01768,2025-10-26,CA,iOS,Paid Search,Regular,0.58,11,1,1,Monthly,12.99
U01769,2025-08-13,DE,iOS,App Store Browse,Casual,0.242,9,1,0,Free,0.0
U01770,2025-09-06,US,Android,Paid Social,Casual,0.297,18,1,0,Free,0.0
U01771,2025-10-02,CA,iOS,Influencer,Regular,0.598,19,1,0,Free,0.0
U01772,2025-10-09,US,iOS,App Store Browse,Casual,0.278,4,1,0,Free,0.0
U01773,2025-10-06,US,iOS,Organic Search,Casual,0.112,4,1,1,Monthly,7.99
U01774,2025-10-12,US,Android,Organic Search,Casual,0.191,4,1,1,Monthly,7.99
U01775,2025-12-20,US,Web,Referral,Casual,0.333,11,1,0,Free,0.0
U01776,2025-08-25,US,iOS,Referral,Power,0.725,14,1,0,Free,0.0
U01777,2025-10-01,US,Android,Paid Social,Casual,0.303,9,1,1,Monthly,7.99
U01778,2025-08-30,US,iOS,Paid Search,Regular,0.592,10,1,0,Free,0.0
U01779,2025-09-26,US,iOS,Paid Search,Casual,0.206,6,1,1,Monthly,9.99
U01780,2025-12-04,US,Android,Referral,Regular,0.43,15,1,0,Free,0.0
U01781,2025-08-09,US,iOS,Referral,Power,0.766,15,1,0,Free,0.0
U01782,2025-10-02,US,Android,Organic Search,Casual,0.375,15,1,0,Free,0.0
U01783,2025-08-05,US,iOS,Organic Search,Power,0.748,15,1,0,Free,0.0
U01784,2026-01-23,US,iOS,Organic Search,Regular,0.502,10,1,1,Monthly,12.99
U01785,2025-12-12,US,Web,App Store Browse,Regular,0.49,14,1,0,Free,0.0
U01786,2025-09-14,US,iOS,App Store Browse,Casual,0.323,12,1,0,Free,0.0
U01787,2025-09-06,US,Android,Referral,Regular,0.535,11,1,1,Monthly,12.99
U01788,2025-08-19,DE,iOS,Organic Search,Casual,0.212,5,1,0,Free,0.0
U01789,2025-10-27,US,Web,Paid Search,Power,0.885,17,1,1,Monthly,9.99
U01790,2025-12-17,US,iOS,Organic Search,Regular,0.585,10,1,1,Monthly,7.99
U01791,2025-11-16,US,iOS,Paid Social,Casual,0.195,9,1,1,Monthly,12.99
U01792,2026-01-10,DE,Android,Organic Search,Power,0.727,14,1,1,Monthly,7.99
U01793,2025-10-03,CA,iOS,Influencer,Regular,0.619,17,1,0,Free,0.0
U01794,2025-09-21,CA,iOS,Organic Search,Casual,0.251,7,1,0,Free,0.0
U01795,2025-10-27,DE,Web,Paid Search,Casual,0.157,7,1,0,Free,0.0
U01796,2025-09-07,US,Android,App Store Browse,Casual,0.143,7,1,0,Free,0.0
U01797,2026-01-27,DE,Android,Referral,Casual,0.183,6,1,0,Free,0.0
U01798,2025-09-04,US,Android,Organic Search,Casual,0.176,8,1,0,Free,0.0
U01799,2025-10-28,CA,Android,App Store Browse,Power,0.677,13,1,0,Free,0.0
U01800,2025-11-05,US,Android,Paid Search,Casual,0.184,10,1,0,Free,0.0
U01801,2025-08-11,US,Android,Paid Social,Regular,0.495,13,1,0,Free,0.0
U01802,2025-10-26,DE,iOS,Paid Search,Regular,0.522,16,1,0,Free,0.0
U01803,2025-10-23,US,iOS,Influencer,Regular,0.652,19,1,0,Free,0.0
U01804,2025-09-17,DE,Android,Paid Social,Casual,0.234,10,1,0,Free,0.0
U01805,2025-08-24,US,Android,Paid Search,Casual,0.24,11,1,1,Monthly,7.99
U01806,2025-08-09,UK,iOS,Paid Social,Regular,0.581,14,1,0,Free,0.0
U01807,2025-08-02,DE,iOS,Organic Search,Casual,0.236,7,1,0,Free,0.0
U01808,2025-10-28,US,iOS,Referral,Casual,0.274,7,1,0,Free,0.0
U01809,2025-08-17,AU,Android,Organic Search,Regular,0.567,13,1,0,Free,0.0
U01810,2026-01-24,CA,Android,Paid Social,Casual,0.257,8,1,0,Free,0.0
U01811,2025-09-15,UK,iOS,Paid Social,Casual,0.416,9,1,0,Free,0.0
U01812,2025-11-29,US,Android,Paid Social,Casual,0.305,5,1,0,Free,0.0
U01813,2025-12-02,US,Android,Paid Social,Casual,0.185,12,1,1,Monthly,12.99
U01814,2025-10-31,UK,Web,Paid Search,Regular,0.572,13,1,1,Monthly,9.99
U01815,2026-01-10,US,iOS,Paid Social,Casual,0.202,7,1,0,Free,0.0
U01816,2025-08-21,US,Web,Organic Search,Power,0.827,17,1,0,Free,0.0
U01817,2025-09-13,US,Android,Influencer,Regular,0.467,13,1,1,Monthly,7.99
U01818,2025-09-16,AU,Android,App Store Browse,Casual,0.184,9,1,0,Free,0.0
U01819,2025-08-25,US,iOS,Paid Social,Casual,0.271,11,1,0,Free,0.0
U01820,2025-09-24,UK,Android,Paid Social,Casual,0.31,4,1,0,Free,0.0
U01821,2025-09-27,DE,Android,Organic Search,Regular,0.58,11,1,0,Free,0.0
U01822,2025-12-19,US,iOS,Organic Search,Regular,0.601,11,1,0,Free,0.0
U01823,2025-09-25,US,iOS,Paid Social,Casual,0.272,11,1,1,Monthly,12.99
U01824,2026-01-09,UK,Android,App Store Browse,Casual,0.26,8,0,0,Free,0.0
U01825,2025-12-21,US,Android,Referral,Casual,0.22,6,0,0,Free,0.0
U01826,2026-01-13,CA,iOS,Paid Social,Casual,0.299,14,1,1,Monthly,7.99
U01827,2025-08-20,UK,iOS,App Store Browse,Casual,0.311,8,0,0,Free,0.0
U01828,2026-01-29,CA,iOS,Paid Social,Casual,0.246,11,1,0,Free,0.0
U01829,2025-11-21,US,Web,Organic Search,Regular,0.543,12,1,1,Monthly,12.99
U01830,2026-01-28,UK,Web,Paid Social,Casual,0.345,6,1,0,Free,0.0
U01831,2025-10-05,CA,iOS,Organic Search,Casual,0.249,10,1,0,Free,0.0
U01832,2026-01-23,US,iOS,Influencer,Regular,0.555,17,1,0,Free,0.0
U01833,2025-11-17,CA,iOS,Paid Social,Power,0.829,14,1,0,Free,0.0
U01834,2025-08-14,AU,iOS,Paid Search,Casual,0.244,9,1,1,Monthly,9.99
U01835,2025-10-15,UK,Android,Paid Social,Regular,0.501,8,1,0,Free,0.0
U01836,2025-08-26,US,Android,App Store Browse,Casual,0.273,11,1,0,Free,0.0
U01837,2026-01-21,US,iOS,Paid Search,Regular,0.548,16,1,1,Monthly,7.99
U01838,2025-09-26,US,iOS,Paid Social,Casual,0.361,11,1,0,Free,0.0
U01839,2025-09-10,US,iOS,Organic Search,Regular,0.597,10,1,1,Monthly,7.99
U01840,2025-11-10,US,Android,App Store Browse,Casual,0.214,10,1,0,Free,0.0
U01841,2025-10-18,DE,Android,Paid Search,Power,0.844,21,1,0,Free,0.0
U01842,2025-08-18,US,Android,Paid Social,Power,0.818,21,1,0,Free,0.0
U01843,2025-12-29,IN,iOS,Influencer,Casual,0.329,12,1,0,Free,0.0
U01844,2026-01-03,US,Web,Organic Search,Casual,0.219,9,1,1,Monthly,12.99
U01845,2025-12-15,US,iOS,Paid Social,Casual,0.261,7,0,1,Monthly,9.99
U01846,2025-11-22,US,Android,Paid Search,Casual,0.244,10,1,0,Free,0.0
U01847,2025-10-14,US,Android,Paid Social,Regular,0.554,21,1,1,Monthly,9.99
U01848,2025-11-08,IN,Android,Paid Social,Regular,0.497,16,1,0,Free,0.0
U01849,2025-11-04,DE,Android,Organic Search,Casual,0.285,10,1,0,Free,0.0
U01850,2025-08-31,AU,iOS,Organic Search,Casual,0.275,13,1,0,Free,0.0
U01851,2025-08-16,US,Android,Organic Search,Regular,0.627,9,1,0,Free,0.0
U01852,2025-09-16,IN,iOS,Organic Search,Casual,0.249,10,1,0,Free,0.0
U01853,2025-10-23,US,iOS,App Store Browse,Regular,0.525,12,1,0,Free,0.0
U01854,2025-08-30,AU,iOS,Paid Search,Casual,0.297,10,1,0,Free,0.0
U01855,2025-08-20,US,iOS,Paid Social,Casual,0.202,9,1,0,Free,0.0
U01856,2026-01-04,US,iOS,Paid Social,Casual,0.315,8,1,0,Free,0.0
U01857,2025-10-08,US,iOS,Referral,Casual,0.315,12,1,0,Free,0.0
U01858,2025-11-16,US,Android,Organic Search,Regular,0.625,12,1,0,Free,0.0
U01859,2025-11-05,US,iOS,Organic Search,Casual,0.273,11,1,1,Monthly,12.99
U01860,2025-12-14,AU,iOS,Paid Search,Regular,0.521,11,1,0,Free,0.0
U01861,2025-12-15,IN,Web,Paid Social,Regular,0.557,13,1,1,Monthly,9.99
U01862,2025-09-24,DE,Web,Referral,Casual,0.273,8,1,0,Free,0.0
U01863,2026-01-04,US,iOS,Influencer,Casual,0.216,7,1,0,Free,0.0
U01864,2025-10-08,CA,iOS,Influencer,Regular,0.63,19,1,0,Free,0.0
U01865,2026-01-01,US,Android,Organic Search,Regular,0.585,15,1,1,Monthly,9.99
U01866,2025-10-14,US,Android,Organic Search,Casual,0.196,12,1,0,Free,0.0
U01867,2025-08-21,US,iOS,Organic Search,Casual,0.363,9,1,0,Free,0.0
U01868,2025-12-18,US,Android,Referral,Regular,0.556,12,1,0,Free,0.0
U01869,2025-08-06,CA,iOS,App Store Browse,Casual,0.184,6,1,1,Monthly,9.99
U01870,2025-12-21,US,iOS,App Store Browse,Regular,0.5,16,1,0,Free,0.0
U01871,2025-08-08,US,Android,Paid Social,Casual,0.339,5,1,0,Free,0.0
U01872,2025-09-08,UK,Android,Influencer,Regular,0.659,13,1,0,Free,0.0
U01873,2025-11-20,US,Android,Paid Search,Casual,0.311,11,1,0,Free,0.0
U01874,2026-01-21,DE,iOS,Influencer,Regular,0.629,12,1,0,Free,0.0
U01875,2025-10-15,US,iOS,Paid Search,Casual,0.323,9,0,0,Free,0.0
U01876,2025-08-23,IN,iOS,Organic Search,Casual,0.283,7,0,0,Free,0.0
U01877,2025-09-12,UK,iOS,Organic Search,Casual,0.27,6,1,1,Monthly,7.99
U01878,2026-01-12,UK,iOS,App Store Browse,Regular,0.582,12,1,0,Free,0.0
U01879,2025-12-12,UK,Android,Paid Social,Casual,0.294,16,1,0,Free,0.0
U01880,2025-08-19,AU,Android,Paid Social,Casual,0.206,6,1,0,Free,0.0
U01881,2025-10-10,CA,Android,Paid Social,Regular,0.594,6,0,0,Free,0.0
U01882,2025-09-18,US,iOS,Paid Social,Casual,0.338,13,1,0,Free,0.0
U01883,2025-09-02,US,iOS,App Store Browse,Casual,0.238,7,1,0,Free,0.0
U01884,2026-01-03,CA,Android,Organic Search,Regular,0.531,15,1,0,Free,0.0
U01885,2025-11-22,US,iOS,Organic Search,Regular,0.579,13,1,1,Monthly,9.99
U01886,2025-09-03,US,Android,Referral,Regular,0.511,17,1,0,Free,0.0
U01887,2025-11-28,US,iOS,Paid Search,Casual,0.171,5,1,0,Free,0.0
U01888,2025-10-16,US,Android,Organic Search,Casual,0.319,14,1,0,Free,0.0
U01889,2025-08-12,US,Android,Organic Search,Regular,0.523,5,0,1,Monthly,7.99
U01890,2025-10-22,CA,Android,Organic Search,Casual,0.251,6,1,1,Monthly,7.99
U01891,2025-09-04,IN,Android,Organic Search,Regular,0.513,11,1,0,Free,0.0
U01892,2025-09-15,IN,Android,Organic Search,Casual,0.327,16,1,0,Free,0.0
