user_id,event_date,plan,event_type
U02767,2024-07-15,Basic,start
U02768,2024-11-17,Free,start
U02769,2024-04-09,Free,start
U02769,2024-09-19,Pro,upgrade
U02770,2024-08-01,Basic,start
U02771,2024-06-05,Free,start
U02772,2024-04-06,Basic,start
U02772,2024-06-14,Pro,upgrade
U02773,2024-04-06,Basic,start
U02773,2024-08-21,Pro,upgrade
U02774,2024-05-11,Free,start
U02775,2024-03-22,Free,start
U02776,2024-02-28,Free,start
U02777,2024-10-10,Free,start
U02778,2024-08-15,Pro,start
U02778,2024-12-03,Enterprise,upgrade
U02779,2024-11-13,Free,start
U02780,2024-03-27,Basic,start
U02781,2024-02-25,Free,start
U02782,2024-01-18,Free,start
U02783,2024-04-22,Free,start
U02783,2024-08-15,Pro,upgrade
U02784,2024-10-21,Basic,start
U02785,2024-03-19,Basic,start
U02786,2024-06-30,Free,start
U02787,2024-09-06,Free,start
U02788,2024-07-14,Enterprise,start
U02789,2024-09-04,Free,start
U02790,2024-09-19,Basic,start
U02790,2024-11-02,Pro,upgrade
U02791,2024-07-11,Pro,start
U02791,2024-09-17,Enterprise,upgrade
U02792,2024-10-31,Basic,start
U02793,2024-12-28,Free,start
U02794,2024-11-29,Basic,start
U02795,2024-11-27,Pro,start
U02796,2024-07-02,Basic,start
U02796,2024-08-02,Pro,upgrade
U02796,2024-10-09,Enterprise,upgrade
U02797,2024-05-07,Pro,start
U02798,2024-11-23,Free,start
U02798,2025-01-04,Basic,upgrade
U02798,2025-03-30,Pro,upgrade
U02799,2024-08-28,Free,start
U02800,2024-03-23,Free,start
U02801,2024-07-03,Free,start
U02802,2024-04-08,Free,start
U02802,2024-09-03,Basic,upgrade
U02803,2024-01-22,Pro,start
U02803,2024-02-24,Enterprise,upgrade
U02804,2024-05-05,Free,start
U02805,2024-02-11,Free,start
U02806,2024-01-31,Free,start
U02807,2024-09-03,Enterprise,start
U02808,2024-10-20,Free,start
U02808,2025-02-03,Basic,upgrade
U02809,2024-07-25,Basic,start
U02810,2024-10-04,Basic,start
U02811,2024-02-26,Free,start
U02812,2024-10-17,Basic,start
U02813,2024-11-03,Basic,start
U02814,2024-07-16,Free,start
U02815,2024-06-27,Free,start
U02816,2024-10-03,Basic,start
U02817,2024-03-01,Free,start
U02818,2024-01-26,Free,start
U02818,2024-04-16,Pro,upgrade
U02819,2024-03-05,Basic,start
U02820,2024-07-10,Pro,start
U02820,2024-12-04,Enterprise,upgrade
U02821,2024-07-05,Pro,start
U02821,2024-12-26,Enterprise,upgrade
U02822,2024-06-29,Free,start
U02822,2024-09-18,Basic,upgrade
U02823,2024-11-30,Basic,start
U02824,2024-07-24,Free,start
U02825,2024-11-22,Free,start
U02826,2024-01-02,Free,start
U02826,2024-03-23,Basic,upgrade
U02827,2024-05-04,Free,start
U02828,2024-05-19,Basic,start
U02829,2024-10-14,Free,start
U02830,2024-05-08,Free,start
U02830,2024-09-08,Basic,upgrade
U02830,2024-10-22,Pro,upgrade
U02831,2024-02-27,Free,start
U02832,2024-02-14,Free,start
U02833,2024-01-23,Free,start
U02834,2024-11-30,Pro,start
U02835,2024-10-08,Basic,start
U02836,2024-02-05,Free,start
U02837,2024-07-10,Free,start
U02838,2024-03-09,Free,start
U02839,2024-02-24,Basic,start
U02840,2024-12-01,Enterprise,start
U02841,2024-04-28,Free,start
U02842,2024-06-02,Basic,start
U02843,2024-03-07,Free,start
U02844,2024-02-03,Free,start
U02844,2024-03-16,Basic,upgrade
U02845,2024-06-17,Pro,start
U02845,2024-07-24,Enterprise,upgrade
U02846,2024-01-03,Basic,start
U02846,2024-04-26,Pro,upgrade
U02847,2024-10-13,Basic,start
U02848,2024-04-14,Free,start
U02849,2024-09-26,Free,start
U02849,2024-12-14,Basic,upgrade
U02850,2024-01-06,Free,start
U02850,2024-03-26,Pro,upgrade
U02851,2024-03-11,Basic,start
U02851,2024-06-20,Pro,upgrade
U02852,2024-06-06,Basic,start
U02852,2024-08-23,Pro,upgrade
U02853,2024-05-05,Free,start
U02853,2024-08-19,Pro,upgrade
U02854,2024-04-06,Free,start
U02855,2024-07-09,Free,start
U02856,2024-11-02,Free,start
U02856,2025-03-25,Basic,upgrade
U02857,2024-02-25,Free,start
U02857,2024-04-02,Basic,upgrade
U02857,2024-05-30,Pro,upgrade
U02858,2024-02-01,Free,start
U02859,2024-06-03,Basic,start
U02860,2024-11-15,Free,start
U02861,2024-05-09,Free,start
U02862,2024-04-23,Pro,start
U02863,2024-09-27,Free,start
U02864,2024-10-04,Free,start
U02865,2024-07-21,Free,start
U02866,2024-04-10,Free,start
U02867,2024-04-26,Free,start
U02868,2024-12-09,Free,start
U02868,2025-06-02,Basic,upgrade
U02869,2024-04-29,Free,start
U02869,2024-09-11,Basic,upgrade
U02869,2024-11-23,Pro,upgrade
U02870,2024-08-03,Pro,start
U02870,2025-01-26,Enterprise,upgrade
U02871,2024-05-09,Free,start
U02871,2024-06-16,Basic,upgrade
U02871,2024-07-28,Pro,upgrade
U02872,2024-11-13,Basic,start
U02873,2024-11-19,Pro,start
U02874,2024-04-26,Free,start
U02874,2024-07-08,Pro,upgrade
U02875,2024-04-03,Free,start
U02876,2024-07-21,Free,start
U02876,2024-09-10,Pro,upgrade
U02876,2024-12-29,Enterprise,upgrade
U02877,2024-07-01,Free,start
U02878,2024-03-14,Free,start
U02879,2024-09-30,Basic,start
U02880,2024-07-30,Pro,start
U02881,2024-03-22,Free,start
U02882,2024-01-14,Basic,start
U02882,2024-05-23,Pro,upgrade
U02883,2024-08-10,Free,start
U02883,2024-12-11,Pro,upgrade
U02884,2024-02-16,Pro,start
U02885,2024-09-21,Free,start
U02886,2024-06-03,Free,start
U02886,2024-07-30,Basic,upgrade
U02887,2024-09-03,Basic,start
U02888,2024-01-26,Free,start
U02889,2024-06-02,Free,start
U02890,2024-12-03,Basic,start
U02891,2024-05-10,Free,start
U02892,2024-10-24,Free,start
U02893,2024-03-16,Basic,start
U02894,2024-11-14,Basic,start
U02895,2024-02-18,Basic,start
U02895,2024-05-29,Pro,upgrade
U02896,2024-12-20,Enterprise,start
U02897,2024-12-21,Pro,start
U02897,2025-03-14,Enterprise,upgrade
U02898,2024-09-19,Free,start
U02898,2025-03-01,Basic,upgrade
U02899,2024-12-21,Basic,start
U02900,2024-07-07,Basic,start
U02901,2024-05-08,Free,start
U02902,2024-09-22,Free,start
U02903,2024-05-23,Free,start
U02904,2024-06-05,Free,start
U02904,2024-07-11,Pro,upgrade
U02905,2024-05-13,Free,start
U02906,2024-12-01,Free,start
U02906,2025-03-06,Pro,upgrade
U02907,2024-11-29,Free,start
U02907,2025-04-02,Basic,upgrade
U02908,2024-03-30,Free,start
U02908,2024-07-19,Pro,upgrade
U02909,2024-06-09,Basic,start
U02910,2024-10-27,Free,start
U02910,2025-01-04,Pro,upgrade
U02911,2024-03-08,Basic,start
U02912,2024-01-02,Free,start
U02912,2024-03-04,Basic,upgrade
U02912,2024-05-26,Pro,upgrade
U02913,2024-10-12,Free,start
U02914,2024-08-05,Free,start
U02914,2024-12-14,Pro,upgrade
U02914,2025-04-25,Enterprise,upgrade
U02915,2024-09-25,Free,start
U02915,2025-02-22,Basic,upgrade
U02916,2024-04-07,Free,start
U02917,2024-05-28,Free,start
U02918,2024-03-06,Free,start
U02919,2024-03-27,Free,start
U02919,2024-07-17,Pro,upgrade
U02919,2024-12-04,Enterprise,upgrade
U02920,2024-10-05,Free,start
U02921,2024-10-30,Free,start
U02922,2024-03-24,Basic,start
U02923,2024-02-15,Free,start
U02923,2024-05-12,Pro,upgrade
U02924,2024-09-24,Basic,start
U02924,2024-12-26,Pro,upgrade
U02925,2024-04-09,Free,start
U02926,2024-12-04,Free,start
U02926,2025-01-16,Pro,upgrade
U02927,2024-08-25,Free,start
U02928,2024-07-10,Free,start
U02928,2024-12-09,Pro,upgrade
U02929,2024-01-18,Free,start
U02930,2024-05-02,Free,start
U02930,2024-09-10,Basic,upgrade
U02931,2024-02-20,Free,start
U02932,2024-02-17,Free,start
U02932,2024-07-15,Basic,upgrade
U02932,2024-09-17,Pro,upgrade
U02933,2024-03-24,Basic,start
U02934,2024-04-16,Free,start
U02934,2024-09-30,Pro,upgrade
U02935,2024-05-14,Basic,start
U02936,2024-01-11,Free,start
U02937,2024-03-09,Basic,start
U02938,2024-10-19,Free,start
U02939,2024-04-02,Free,start
U02940,2024-06-02,Free,start
U02941,2024-05-28,Basic,start
U02942,2024-11-23,Pro,start
U02943,2024-02-04,Free,start
U02944,2024-01-14,Free,start
U02944,2024-06-23,Basic,upgrade
U02945,2024-10-20,Free,start
U02946,2024-08-25,Free,start
U02947,2024-01-10,Basic,start
U02948,2024-05-24,Basic,start
U02948,2024-07-13,Pro,upgrade
U02948,2024-12-01,Enterprise,upgrade
U02949,2024-08-10,Free,start
U02949,2024-09-13,Basic,upgrade
U02950,2024-09-24,Free,start
U02951,2024-12-19,Free,start
U02952,2024-08-01,Pro,start
U02953,2024-12-03,Basic,start
U02954,2024-05-09,Free,start
U02954,2024-07-01,Basic,upgrade
U02955,2024-11-25,Free,start
U02956,2024-05-04,Free,start
U02956,2024-07-16,Pro,upgrade
U02957,2024-05-19,Free,start
U02958,2024-01-08,Free,start
U02959,2024-05-03,Free,start
U02960,2024-01-10,Basic,start
U02961,2024-04-21,Free,start
U02962,2024-12-27,Free,start
U02962,2025-03-13,Pro,upgrade
U02963,2024-01-14,Basic,start
U02964,2024-08-29,Free,start
U02965,2024-05-28,Free,start
U02965,2024-07-20,Pro,upgrade
U02965,2024-10-02,Enterprise,upgrade
U02966,2024-06-15,Pro,start
U02967,2024-12-08,Free,start
U02967,2025-04-07,Basic,upgrade
U02968,2024-05-08,Basic,start
U02968,2024-09-08,Pro,upgrade
U02968,2024-11-14,Enterprise,upgrade
U02969,2024-10-20,Free,start
U02969,2024-12-31,Basic,upgrade
U02970,2024-02-13,Free,start
U02971,2024-11-25,Pro,start
U02971,2025-04-26,Enterprise,upgrade
U02972,2024-05-24,Free,start
U02972,2024-07-03,Basic,upgrade
U02973,2024-10-20,Free,start
U02974,2024-09-22,Free,start
U02975,2024-09-04,Free,start
U02976,2024-02-26,Free,start
U02977,2024-10-15,Free,start
U02977,2025-04-06,Basic,upgrade
U02978,2024-08-07,Free,start
U02979,2024-12-17,Basic,start
U02979,2025-03-12,Pro,upgrade
U02980,2024-10-24,Free,start
U02981,2024-04-19,Basic,start
U02982,2024-02-01,Enterprise,start
U02983,2024-01-25,Free,start
U02984,2024-08-13,Free,start
U02985,2024-08-19,Basic,start
U02986,2024-10-13,Free,start
U02987,2024-08-19,Pro,start
U02988,2024-09-14,Free,start
U02989,2024-08-16,Free,start
U02990,2024-10-17,Basic,start
U02991,2024-09-02,Free,start
U02992,2024-09-10,Free,start
U02992,2025-01-19,Basic,upgrade
U02992,2025-07-04,Pro,upgrade
U02993,2024-01-30,Free,start
U02994,2024-12-08,Basic,start
U02995,2024-05-18,Basic,start
U02995,2024-08-27,Pro,upgrade
U02996,2024-08-05,Basic,start
U02996,2024-12-23,Pro,upgrade
U02996,2025-04-27,Enterprise,upgrade
U02997,2024-01-13,Basic,start
U02998,2024-11-19,Basic,start
U02999,2024-07-28,Free,start
U03000,2024-10-01,Free,start
